CustomerID;AddressID;rowguid;ModifiedDate
30018;868;3478227B-F0DF-4C62-AE6E-3436CBEE3CFD;01-07-2006
30019;652;4D79EB56-5F62-4C2F-90F2-F2F11D7E4F63;01-09-2006
30021;496;9C254D20-1324-4359-BD3A-DF341483D700;01-08-2007
30022;1041;D905CFC1-25CC-4F55-8BC0-0978A62E012D;01-11-2005
30023;594;475B3850-2CD4-48A3-AF69-355FD0158A35;01-08-2006
30024;866;56C83E74-D730-44DC-92DE-FA90D4EABD52;01-08-2007
30025;651;16201C53-5310-44EA-8AF3-52C501233509;01-09-2007
30027;1038;5DC4DDD8-BE9A-4BD2-9F35-9F81743296E8;01-09-2007
30028;1087;89DC9828-A718-4D85-9254-9EE7442A9242;01-08-2006
30029;542;4093BD23-27FF-4F33-A21F-6B4307B983ED;01-09-2006
30030;667;C1A1B046-3EE3-4366-9CB6-B25C4C261B11;01-08-2006
30031;896;EA56BA8D-5F32-426F-8880-58FA472D6993;01-09-2007
30032;624;453ADFD6-3AAA-41C0-97AE-1990BF059F5E;01-02-2007
30033;1090;C3B9CC49-7B83-4888-8958-1A3B7558E614;01-09-2007
30034;898;5F9216FF-94A5-4F60-A6CF-166255DCA85F;01-09-2007
30035;626;412C9901-3093-482D-B601-87DC5FFE43FB;01-08-2007
30036;1093;CB14B4E6-97C6-453E-BD51-9C0A1D49FF16;01-08-2007
30037;545;47D260D5-1F63-4617-93AB-5E144941B2C0;01-09-2006
30039;627;7C2B29BA-A09A-41AE-80C6-958859BEEC9B;01-07-2006
30040;1095;C218B088-B5E0-4812-9EE5-46CC9C2DC864;01-02-2007
30042;523;31F60FA6-3745-404D-A1E6-937621635039;01-08-2005
30044;661;15343C26-52EC-4CC9-90F1-0DDA6A196292;01-08-2006
30045;886;A33D3A7C-77CC-4ADA-9957-398A049BF03D;01-08-2006
30046;614;6BF98D5F-91A2-462A-9993-290F3ACF88B0;01-09-2006
30047;1071;48F96EB4-5E50-42D7-B8E4-6390C2AB703A;01-11-2006
30048;526;5FB30583-2FC0-40A6-9D86-44C9ABD854F4;01-07-2006
30050;662;E891C193-3B12-4843-8F2B-5902423CB7A0;01-09-2006
30051;888;A303B277-ECC4-49D1-AA81-C39D5193D035;01-07-2007
30052;1074;EA85B354-01CB-48B5-A60B-DBE990CF7661;01-07-2005
30053;507;4409D7B8-5701-4103-BC8E-60043723F8AA;01-09-2007
30055;601;B5558A28-1FC8-480E-AEAE-68CB7F59820E;01-08-2006
30056;1052;53A88FE9-3A3D-4190-821F-A4579923D143;01-08-2005
30058;510;B44447D2-E096-4F10-8E12-34838CC105C3;01-11-2005
30061;603;2C0D6291-37F3-4132-9BD1-BE3F27887639;01-08-2007
30063;1009;C650A72D-EC8F-4F21-872E-46DA52C7049F;01-08-2007
30064;847;D9411B71-A713-4396-96FC-76698E70BAF0;01-06-2006
30067;464;AF190CAA-EBAB-485D-B695-6D2C51F21CAB;01-07-2005
30069;1006;6004980E-7E85-4A58-999E-7298C3837E44;01-09-2007
30070;845;4D612D21-D01C-4948-8F79-58A28120C8E5;01-07-2007
30071;844;64C6B4C7-59BC-4F38-AC4E-41A34557A2A8;01-09-2007
30072;640;C6078B9A-2F95-4029-BE72-511345BE2A9A;01-09-2007
30074;534;2EF881A7-77AE-434C-AF0C-E1122EEF3D2D;01-08-2005
30076;1076;B7D461FE-3694-49A8-A2EA-DFA20384B2F0;01-08-2005
30080;885;3D04C1E0-F1F9-4E9A-AF1F-51063B0CD4A9;01-09-2007
30083;521;3CEA9956-63BA-47F1-9C44-171ABBCC2B37;01-09-2006
30087;492;22875F2E-323B-4538-A890-C5C8F7ECC08D;01-09-2007
30089;1034;2F99485B-952A-44D4-A5AF-5A94FACA240E;01-09-2007
30090;589;8898DC46-3B2D-4834-8CA2-2658F2B1F48A;01-09-2005
30093;489;AC074832-ADEC-4312-9BF7-22D56EB4CEB9;01-08-2007
30094;1031;D54C6FB8-9B5C-48D3-BBD7-45F522DD6678;01-08-2006
30095;587;E6B235A8-56BA-477B-B674-5791C69EAAA9;01-08-2005
30098;486;1175D1C6-86E0-418C-92E4-17D4FC9DE2CD;01-07-2006
30100;1028;4C846256-C130-4F84-A012-D99D100C557F;01-08-2005
30102;669;D996364A-0B31-4B67-ADCC-1D0454B5B26D;01-12-2006
30104;670;C716C9A6-A562-4C5F-AC86-3744FE5D3194;01-07-2006
30105;902;535EBA9B-7944-444E-82D3-2DA2C930340D;01-09-2006
30106;630;164491B5-2A57-4FF7-9EA4-B59E66EB38AC;01-09-2005
30107;1099;EF3BBF6B-9CC8-45CA-B564-FE8B29103D7A;01-08-2005
30108;550;1CAE94D5-5527-4EAC-A1EE-61B828784DD1;01-08-2006
30109;826;CD073E68-C151-4BDE-B286-CF56484CF98C;01-07-2006
30110;1047;63A7A2E0-E0B5-4DA1-8A78-372081EB517E;01-09-2006
30111;598;B7C03322-5A8C-44BC-8B3E-456D16C125E0;01-08-2005
30112;870;18F1221C-EA54-48C2-AD9A-7736FF1010CB;01-08-2006
30113;653;B3D67684-4F0A-4F71-B5E2-2E5E93CCC91C;01-09-2006
30115;499;A02A45B2-673D-4FF6-9C60-EE59A8C2BB4B;01-08-2006
30116;1044;E953D4FE-212C-4A45-9B1F-575CC75969C5;01-07-2007
30117;596;5D215B08-8954-48D2-8254-447D2415FC8B;01-08-2005
30118;595;4ACAF1C5-6E59-43D6-8421-76C9A22FF457;01-09-2006
